strike,type,price_type,date,price
3950,call,last,5/24/2022,
3950,call,last,5/23/2022,404.2
3950,call,last,5/20/2022,328
3950,call,last,5/19/2022,
3950,call,last,5/18/2022,
3950,call,last,5/17/2022,
3950,call,last,5/16/2022,
3950,call,last,5/13/2022,
3950,call,last,5/12/2022,365.71
3950,call,last,5/11/2022,
3950,call,last,5/10/2022,
3950,call,last,5/9/2022,
3950,call,last,5/6/2022,
3950,call,last,5/5/2022,
3950,call,last,5/4/2022,
3950,call,last,5/3/2022,558.65
3950,call,last,5/2/2022,
3950,call,last,4/29/2022,
3950,call,last,4/28/2022,
3950,call,last,4/27/2022,
3950,call,last,4/26/2022,
3950,call,last,4/25/2022,
3950,call,last,4/22/2022,
3950,call,last,4/21/2022,
3950,call,last,4/20/2022,
3950,call,last,4/19/2022,
3950,call,last,4/18/2022,
3950,call,last,4/14/2022,
3975,call,last,11/16/2022,
3975,call,last,11/15/2022,
3975,call,last,11/14/2022,
3975,call,last,11/11/2022,302.56
3975,call,last,11/10/2022,259.24
3975,call,last,11/9/2022,
3975,call,last,11/8/2022,218.27
3975,call,last,11/7/2022,196.62
3975,call,last,11/4/2022,197.65
3975,call,last,11/3/2022,
3975,call,last,11/2/2022,
3975,call,last,11/1/2022,245.67
3975,call,last,10/31/2022,
3975,call,last,10/28/2022,273.24
3975,call,last,10/27/2022,
3975,call,last,10/26/2022,270.27
3975,call,last,10/25/2022,
3975,call,last,10/24/2022,
3975,call,last,10/21/2022,
3975,call,last,10/20/2022,172.58
3975,call,last,10/19/2022,
3975,call,last,10/18/2022,197.35
3975,call,last,10/17/2022,184.1
3975,call,last,10/14/2022,
3975,call,last,10/13/2022,165.6
3975,call,last,10/12/2022,147.77
3975,call,last,10/11/2022,
3975,call,last,10/10/2022,
3975,call,last,10/7/2022,
3975,call,last,10/6/2022,
3975,call,last,10/5/2022,
3975,call,last,10/4/2022,
3975,call,last,10/3/2022,
3975,call,last,9/30/2022,
3975,call,last,9/29/2022,
3975,call,last,9/28/2022,202.5
3975,call,last,9/27/2022,189.4
3975,call,last,9/26/2022,180.1
3975,call,last,9/23/2022,
3975,call,last,9/22/2022,
3975,call,last,9/21/2022,
3975,call,last,9/20/2022,
3975,call,last,9/19/2022,
3975,call,last,9/16/2022,
3975,call,last,9/15/2022,311.8
3975,call,last,9/14/2022,
3975,call,last,9/13/2022,
3975,call,last,9/12/2022,
3975,call,last,9/9/2022,
3975,call,last,9/8/2022,
3975,call,last,9/7/2022,
3975,call,last,9/6/2022,
3975,call,last,9/2/2022,
3975,call,last,9/1/2022,
3975,call,last,8/31/2022,
3975,call,last,8/30/2022,
3975,call,last,8/29/2022,
3975,call,last,8/26/2022,
3975,call,last,8/25/2022,
3975,call,last,8/24/2022,
3975,call,last,8/23/2022,
3975,call,last,8/22/2022,
3975,call,last,8/19/2022,
3975,call,last,8/18/2022,557.5
3975,call,last,8/17/2022,
3975,call,last,8/16/2022,582.8
3975,call,last,8/15/2022,
3975,call,last,8/12/2022,
3975,call,last,8/11/2022,
3975,call,last,8/10/2022,
3975,call,last,8/9/2022,
3975,call,last,8/8/2022,
3975,call,last,8/5/2022,
3975,call,last,8/4/2022,
3975,call,last,8/3/2022,
3975,call,last,8/2/2022,
3975,call,last,8/1/2022,443.21
3975,call,last,7/29/2022,
3975,call,last,7/28/2022,
3975,call,last,7/27/2022,
3975,call,last,7/26/2022,
3975,call,last,7/25/2022,
3975,call,last,7/22/2022,
3975,call,last,7/21/2022,
3975,call,last,7/20/2022,
3975,call,last,7/19/2022,
3975,call,last,7/18/2022,
3975,call,last,7/15/2022,
3975,call,last,7/14/2022,
3975,call,last,7/13/2022,
3975,call,last,7/12/2022,
3975,call,last,7/11/2022,
3975,call,last,7/8/2022,
3975,call,last,7/7/2022,
3975,call,last,7/6/2022,
3975,call,last,7/5/2022,
3975,call,last,7/1/2022,
3975,call,last,6/30/2022,
3975,call,last,6/29/2022,
3975,call,last,6/28/2022,
3975,call,last,6/27/2022,
3975,call,last,6/24/2022,
3975,call,last,6/23/2022,272.73
3975,call,last,6/22/2022,
3975,call,last,6/21/2022,
3975,call,last,6/17/2022,
3975,call,last,6/16/2022,
3975,call,last,6/15/2022,
3975,call,last,6/14/2022,268
3975,call,last,6/13/2022,289.65
3975,call,last,6/10/2022,
3975,call,last,6/9/2022,
3975,call,last,6/8/2022,
3975,call,last,6/7/2022,492.7
3975,call,last,6/6/2022,493
3975,call,last,6/3/2022,
3975,call,last,6/2/2022,
3975,call,last,6/1/2022,473.8
3975,call,last,5/31/2022,
3975,call,last,5/27/2022,
3975,call,last,5/26/2022,450.3
3975,call,last,5/25/2022,402
3975,call,last,5/24/2022,366.1
3975,call,last,5/23/2022,394.9
3975,call,last,5/20/2022,
3975,call,last,5/19/2022,370.9
3975,call,last,5/18/2022,
3975,call,last,5/17/2022,
3975,call,last,5/16/2022,430.8
3975,call,last,5/13/2022,
3975,call,last,5/12/2022,
3975,call,last,5/11/2022,420.2
3975,call,last,5/10/2022,
3975,call,last,5/9/2022,
3975,call,last,5/6/2022,
3975,call,last,5/5/2022,
3975,call,last,5/4/2022,
3975,call,last,5/3/2022,
3975,call,last,5/2/2022,
3975,call,last,4/29/2022,
3975,call,last,4/28/2022,
3975,call,last,4/27/2022,
3975,call,last,4/26/2022,
3975,call,last,4/25/2022,
3975,call,last,4/22/2022,
3975,call,last,4/21/2022,
3975,call,last,4/20/2022,
3975,call,last,4/19/2022,
3975,call,last,4/18/2022,
3975,call,last,4/14/2022,
4000,call,last,11/16/2022,278.82
4000,call,last,11/15/2022,298.95
4000,call,last,11/14/2022,277
4000,call,last,11/11/2022,283.42
4000,call,last,11/10/2022,259.28
4000,call,last,11/9/2022,194.5
4000,call,last,11/8/2022,225.37
4000,call,last,11/7/2022,199.17
4000,call,last,11/4/2022,182
4000,call,last,11/3/2022,174.53
4000,call,last,11/2/2022,193.82
4000,call,last,11/1/2022,227.33
4000,call,last,10/31/2022,242.78
4000,call,last,10/28/2022,261.89
4000,call,last,10/27/2022,233.83
4000,call,last,10/26/2022,236.4
4000,call,last,10/25/2022,249.5
4000,call,last,10/24/2022,230.2
4000,call,last,10/21/2022,194.04
4000,call,last,10/20/2022,162.64
4000,call,last,10/19/2022,188.7
4000,call,last,10/18/2022,208.3
4000,call,last,10/17/2022,173.4
4000,call,last,10/14/2022,148.89
4000,call,last,10/13/2022,172.3
4000,call,last,10/12/2022,139.83
4000,call,last,10/11/2022,152.3
4000,call,last,10/10/2022,147.57
4000,call,last,10/7/2022,
4000,call,last,10/6/2022,
4000,call,last,10/5/2022,218.72
4000,call,last,10/4/2022,215
4000,call,last,10/3/2022,154.56
4000,call,last,9/30/2022,
4000,call,last,9/29/2022,180.5
4000,call,last,9/28/2022,191.4
4000,call,last,9/27/2022,184.4
4000,call,last,9/26/2022,
4000,call,last,9/23/2022,185.6
4000,call,last,9/22/2022,205.5
4000,call,last,9/21/2022,
4000,call,last,9/20/2022,254.53
4000,call,last,9/19/2022,
4000,call,last,9/16/2022,
4000,call,last,9/15/2022,298.2
4000,call,last,9/14/2022,
4000,call,last,9/13/2022,
4000,call,last,9/12/2022,
4000,call,last,9/9/2022,
4000,call,last,9/8/2022,316.63
4000,call,last,9/7/2022,
4000,call,last,9/6/2022,
4000,call,last,9/2/2022,309.53
4000,call,last,9/1/2022,
4000,call,last,8/31/2022,332.22
4000,call,last,8/30/2022,
4000,call,last,8/29/2022,
4000,call,last,8/26/2022,
4000,call,last,8/25/2022,453.9
4000,call,last,8/24/2022,
4000,call,last,8/23/2022,
4000,call,last,8/22/2022,
4000,call,last,8/19/2022,
4000,call,last,8/18/2022,
4000,call,last,8/17/2022,
4000,call,last,8/16/2022,561.39
4000,call,last,8/15/2022,
4000,call,last,8/12/2022,
4000,call,last,8/11/2022,
4000,call,last,8/10/2022,483.27
4000,call,last,8/9/2022,433.9
4000,call,last,8/8/2022,448.75
4000,call,last,8/5/2022,
4000,call,last,8/4/2022,
4000,call,last,8/3/2022,457.2
4000,call,last,8/2/2022,431.5
4000,call,last,8/1/2022,
4000,call,last,7/29/2022,
4000,call,last,7/28/2022,377.03
4000,call,last,7/27/2022,
4000,call,last,7/26/2022,
4000,call,last,7/25/2022,
4000,call,last,7/22/2022,
4000,call,last,7/21/2022,
4000,call,last,7/20/2022,
4000,call,last,7/19/2022,
4000,call,last,7/18/2022,
4000,call,last,7/15/2022,
4000,call,last,7/14/2022,
4000,call,last,7/13/2022,
4000,call,last,7/12/2022,
4000,call,last,7/11/2022,
4000,call,last,7/8/2022,
4000,call,last,7/7/2022,
4000,call,last,7/6/2022,
4000,call,last,7/5/2022,
4000,call,last,7/1/2022,
4000,call,last,6/30/2022,
4000,call,last,6/29/2022,
4000,call,last,6/28/2022,
4000,call,last,6/27/2022,
4000,call,last,6/24/2022,
4000,call,last,6/23/2022,
4000,call,last,6/22/2022,
4000,call,last,6/21/2022,
4000,call,last,6/17/2022,
4000,call,last,6/16/2022,
4000,call,last,6/15/2022,
4000,call,last,6/14/2022,251.8
4000,call,last,6/13/2022,
4000,call,last,6/10/2022,
4000,call,last,6/9/2022,447.1
4000,call,last,6/8/2022,486.7
4000,call,last,6/7/2022,476.3
4000,call,last,6/6/2022,478.8
4000,call,last,6/3/2022,
4000,call,last,6/2/2022,
4000,call,last,6/1/2022,461.5
4000,call,last,5/31/2022,
4000,call,last,5/27/2022,
4000,call,last,5/26/2022,433.3
4000,call,last,5/25/2022,
4000,call,last,5/24/2022,333.8
4000,call,last,5/23/2022,380
4000,call,last,5/20/2022,313
4000,call,last,5/19/2022,346.55
4000,call,last,5/18/2022,
4000,call,last,5/17/2022,438.1
4000,call,last,5/16/2022,413.18
4000,call,last,5/13/2022,421.8
4000,call,last,5/12/2022,357.9
4000,call,last,5/11/2022,405.5
4000,call,last,5/10/2022,430.9
4000,call,last,5/9/2022,
4000,call,last,5/6/2022,
4000,call,last,5/5/2022,
4000,call,last,5/4/2022,
4000,call,last,5/3/2022,
4000,call,last,5/2/2022,
4000,call,last,4/29/2022,
4000,call,last,4/28/2022,
4000,call,last,4/27/2022,
4000,call,last,4/26/2022,
4000,call,last,4/25/2022,
4000,call,last,4/22/2022,
4000,call,last,4/21/2022,
4000,call,last,4/20/2022,
4000,call,last,4/19/2022,
4000,call,last,4/18/2022,
4000,call,last,4/14/2022,
4025,call,last,11/16/2022,
4025,call,last,11/15/2022,288.4
4025,call,last,11/14/2022,
4025,call,last,11/11/2022,
4025,call,last,11/10/2022,257.4
4025,call,last,11/9/2022,
4025,call,last,11/8/2022,207.78
4025,call,last,11/7/2022,
4025,call,last,11/4/2022,156.5
4025,call,last,11/3/2022,160.24
4025,call,last,11/2/2022,
4025,call,last,11/1/2022,219.98
4025,call,last,10/31/2022,228.9
4025,call,last,10/28/2022,246.89
4025,call,last,10/27/2022,
4025,call,last,10/26/2022,223.4
4025,call,last,10/25/2022,233.07
4025,call,last,10/24/2022,220.68
4025,call,last,10/21/2022,
4025,call,last,10/20/2022,
4025,call,last,10/19/2022,161.39
4025,call,last,10/18/2022,
4025,call,last,10/17/2022,161.75
4025,call,last,10/14/2022,132.72
4025,call,last,10/13/2022,142
4025,call,last,10/12/2022,
4025,call,last,10/11/2022,128.6
4025,call,last,10/10/2022,135.89
4025,call,last,10/7/2022,150.96
4025,call,last,10/6/2022,
4025,call,last,10/5/2022,
4025,call,last,10/4/2022,
4025,call,last,10/3/2022,
4025,call,last,9/30/2022,138.61
4025,call,last,9/29/2022,
4025,call,last,9/28/2022,
4025,call,last,9/27/2022,
4025,call,last,9/26/2022,
4025,call,last,9/23/2022,159.54
4025,call,last,9/22/2022,208.58
4025,call,last,9/21/2022,
4025,call,last,9/20/2022,251.9
4025,call,last,9/19/2022,
4025,call,last,9/16/2022,
4025,call,last,9/15/2022,284.7
4025,call,last,9/14/2022,
4025,call,last,9/13/2022,
4025,call,last,9/12/2022,
4025,call,last,9/9/2022,
4025,call,last,9/8/2022,
4025,call,last,9/7/2022,
4025,call,last,9/6/2022,
4025,call,last,9/2/2022,
4025,call,last,9/1/2022,
4025,call,last,8/31/2022,
4025,call,last,8/30/2022,
4025,call,last,8/29/2022,
4025,call,last,8/26/2022,
4025,call,last,8/25/2022,
4025,call,last,8/24/2022,
4025,call,last,8/23/2022,
4025,call,last,8/22/2022,
4025,call,last,8/19/2022,
4025,call,last,8/18/2022,
4025,call,last,8/17/2022,
4025,call,last,8/16/2022,
4025,call,last,8/15/2022,
4025,call,last,8/12/2022,
4025,call,last,8/11/2022,
4025,call,last,8/10/2022,
4025,call,last,8/9/2022,
4025,call,last,8/8/2022,436.7
4025,call,last,8/5/2022,
4025,call,last,8/4/2022,
4025,call,last,8/3/2022,
4025,call,last,8/2/2022,
4025,call,last,8/1/2022,
4025,call,last,7/29/2022,
4025,call,last,7/28/2022,
4025,call,last,7/27/2022,
4025,call,last,7/26/2022,
4025,call,last,7/25/2022,
4025,call,last,7/22/2022,
4025,call,last,7/21/2022,
4025,call,last,7/20/2022,
4025,call,last,7/19/2022,
4025,call,last,7/18/2022,
4025,call,last,7/15/2022,
4025,call,last,7/14/2022,
4025,call,last,7/13/2022,
4025,call,last,7/12/2022,
4025,call,last,7/11/2022,
4025,call,last,7/8/2022,
4025,call,last,7/7/2022,
4025,call,last,7/6/2022,
4025,call,last,7/5/2022,
4025,call,last,7/1/2022,
4025,call,last,6/30/2022,
4025,call,last,6/29/2022,
4025,call,last,6/28/2022,
4025,call,last,6/27/2022,
4025,call,last,6/24/2022,
4025,call,last,6/23/2022,
4025,call,last,6/22/2022,
4025,call,last,6/21/2022,
4025,call,last,6/17/2022,
4025,call,last,6/16/2022,
4025,call,last,6/15/2022,
4025,call,last,6/14/2022,242.8
4025,call,last,6/13/2022,
4025,call,last,6/10/2022,
4025,call,last,6/9/2022,403.99
4025,call,last,6/8/2022,
4025,call,last,6/7/2022,
4025,call,last,6/6/2022,
4025,call,last,6/3/2022,449.6
4025,call,last,6/2/2022,448
4025,call,last,6/1/2022,
4025,call,last,5/31/2022,
4025,call,last,5/27/2022,
4025,call,last,5/26/2022,420
4025,call,last,5/25/2022,
4025,call,last,5/24/2022,342.5
4025,call,last,5/23/2022,
4025,call,last,5/20/2022,299.3
4025,call,last,5/19/2022,
4025,call,last,5/18/2022,363.5
4025,call,last,5/17/2022,440
4025,call,last,5/16/2022,396.16
4025,call,last,5/13/2022,403.59
4025,call,last,5/12/2022,
4025,call,last,5/11/2022,
4025,call,last,5/10/2022,
4025,call,last,5/9/2022,407.82
4025,call,last,5/6/2022,
4025,call,last,5/5/2022,
4025,call,last,5/4/2022,
4025,call,last,5/3/2022,
4025,call,last,5/2/2022,
4025,call,last,4/29/2022,
4025,call,last,4/28/2022,
4025,call,last,4/27/2022,
4025,call,last,4/26/2022,
4025,call,last,4/25/2022,
4025,call,last,4/22/2022,
4025,call,last,4/21/2022,
4025,call,last,4/20/2022,
4025,call,last,4/19/2022,
4025,call,last,4/18/2022,
4025,call,last,4/14/2022,
4050,call,last,11/16/2022,
4050,call,last,11/15/2022,263.58
4050,call,last,11/14/2022,269.24
4050,call,last,11/11/2022,267.12
4050,call,last,11/10/2022,247.9
4050,call,last,11/9/2022,178.81
4050,call,last,11/8/2022,180.68
4050,call,last,11/7/2022,165.93
4050,call,last,11/4/2022,143.17
4050,call,last,11/3/2022,
4050,call,last,11/2/2022,160.6
4050,call,last,11/1/2022,204.83
4050,call,last,10/31/2022,
4050,call,last,10/28/2022,236
4050,call,last,10/27/2022,
4050,call,last,10/26/2022,229.32
4050,call,last,10/25/2022,222.3
4050,call,last,10/24/2022,
4050,call,last,10/21/2022,177.89
4050,call,last,10/20/2022,
4050,call,last,10/19/2022,155.36
4050,call,last,10/18/2022,165.13
4050,call,last,10/17/2022,154.62
4050,call,last,10/14/2022,
4050,call,last,10/13/2022,
4050,call,last,10/12/2022,130.97
4050,call,last,10/11/2022,121.99
4050,call,last,10/10/2022,135.02
4050,call,last,10/7/2022,
4050,call,last,10/6/2022,
4050,call,last,10/5/2022,
4050,call,last,10/4/2022,
4050,call,last,10/3/2022,143.83
4050,call,last,9/30/2022,
4050,call,last,9/29/2022,
4050,call,last,9/28/2022,
4050,call,last,9/27/2022,158.3
4050,call,last,9/26/2022,
4050,call,last,9/23/2022,
4050,call,last,9/22/2022,188.3
4050,call,last,9/21/2022,
4050,call,last,9/20/2022,234.16
4050,call,last,9/19/2022,
4050,call,last,9/16/2022,
4050,call,last,9/15/2022,271.5
4050,call,last,9/14/2022,282.52
4050,call,last,9/13/2022,
4050,call,last,9/12/2022,
4050,call,last,9/9/2022,
4050,call,last,9/8/2022,
4050,call,last,9/7/2022,
4050,call,last,9/6/2022,
4050,call,last,9/2/2022,283.36
4050,call,last,9/1/2022,
4050,call,last,8/31/2022,303.59
4050,call,last,8/30/2022,
4050,call,last,8/29/2022,
4050,call,last,8/26/2022,
4050,call,last,8/25/2022,
4050,call,last,8/24/2022,
4050,call,last,8/23/2022,
4050,call,last,8/22/2022,
4050,call,last,8/19/2022,473.5
4050,call,last,8/18/2022,
4050,call,last,8/17/2022,
4050,call,last,8/16/2022,
4050,call,last,8/15/2022,
4050,call,last,8/12/2022,
4050,call,last,8/11/2022,
4050,call,last,8/10/2022,
4050,call,last,8/9/2022,
4050,call,last,8/8/2022,
4050,call,last,8/5/2022,
4050,call,last,8/4/2022,
4050,call,last,8/3/2022,
4050,call,last,8/2/2022,
4050,call,last,8/1/2022,
4050,call,last,7/29/2022,383.29
4050,call,last,7/28/2022,
4050,call,last,7/27/2022,
4050,call,last,7/26/2022,
4050,call,last,7/25/2022,
4050,call,last,7/22/2022,
4050,call,last,7/21/2022,
4050,call,last,7/20/2022,
4050,call,last,7/19/2022,
4050,call,last,7/18/2022,
4050,call,last,7/15/2022,
4050,call,last,7/14/2022,
4050,call,last,7/13/2022,
4050,call,last,7/12/2022,
4050,call,last,7/11/2022,
4050,call,last,7/8/2022,
4050,call,last,7/7/2022,
4050,call,last,7/6/2022,
4050,call,last,7/5/2022,
4050,call,last,7/1/2022,
4050,call,last,6/30/2022,
4050,call,last,6/29/2022,
4050,call,last,6/28/2022,
4050,call,last,6/27/2022,
4050,call,last,6/24/2022,
4050,call,last,6/23/2022,
4050,call,last,6/22/2022,
4050,call,last,6/21/2022,
4050,call,last,6/17/2022,
4050,call,last,6/16/2022,
4050,call,last,6/15/2022,
4050,call,last,6/14/2022,231.2
4050,call,last,6/13/2022,
4050,call,last,6/10/2022,
4050,call,last,6/9/2022,
4050,call,last,6/8/2022,433.69
4050,call,last,6/7/2022,461.26
4050,call,last,6/6/2022,446
4050,call,last,6/3/2022,434.1
4050,call,last,6/2/2022,432.9
4050,call,last,6/1/2022,
4050,call,last,5/31/2022,
4050,call,last,5/27/2022,442.2
4050,call,last,5/26/2022,406.9
4050,call,last,5/25/2022,362.9
4050,call,last,5/24/2022,327.7
4050,call,last,5/23/2022,
4050,call,last,5/20/2022,286.99
4050,call,last,5/19/2022,321.53
4050,call,last,5/18/2022,360
4050,call,last,5/17/2022,407.44
4050,call,last,5/16/2022,
4050,call,last,5/13/2022,395.5
4050,call,last,5/12/2022,
4050,call,last,5/11/2022,
4050,call,last,5/10/2022,
4050,call,last,5/9/2022,397.87
4050,call,last,5/6/2022,
4050,call,last,5/5/2022,
4050,call,last,5/4/2022,
4050,call,last,5/3/2022,
4050,call,last,5/2/2022,
4050,call,last,4/29/2022,
4050,call,last,4/28/2022,
4050,call,last,4/27/2022,
4050,call,last,4/26/2022,
4050,call,last,4/25/2022,
4050,call,last,4/22/2022,
4050,call,last,4/21/2022,
4050,call,last,4/20/2022,
4050,call,last,4/19/2022,
4050,call,last,4/18/2022,
4050,call,last,4/14/2022,
4075,call,last,11/16/2022,237.69
4075,call,last,11/15/2022,
4075,call,last,11/14/2022,
4075,call,last,11/11/2022,233.55
4075,call,last,11/10/2022,207.7
4075,call,last,11/9/2022,151.53
4075,call,last,11/8/2022,179.5
4075,call,last,11/7/2022,156.28
4075,call,last,11/4/2022,132.24
4075,call,last,11/3/2022,133.96
4075,call,last,11/2/2022,157.69
4075,call,last,11/1/2022,200.1
4075,call,last,10/31/2022,210.07
4075,call,last,10/28/2022,222.98
4075,call,last,10/27/2022,
4075,call,last,10/26/2022,
4075,call,last,10/25/2022,203.16
4075,call,last,10/24/2022,
4075,call,last,10/21/2022,174.57
4075,call,last,10/20/2022,
4075,call,last,10/19/2022,
4075,call,last,10/18/2022,
4075,call,last,10/17/2022,143.65
4075,call,last,10/14/2022,119.03
4075,call,last,10/13/2022,88.87
4075,call,last,10/12/2022,117.43
4075,call,last,10/11/2022,115.99
4075,call,last,10/10/2022,123.27
4075,call,last,10/7/2022,
4075,call,last,10/6/2022,
4075,call,last,10/5/2022,
4075,call,last,10/4/2022,
4075,call,last,10/3/2022,130.98
4075,call,last,9/30/2022,
4075,call,last,9/29/2022,131.72
4075,call,last,9/28/2022,
4075,call,last,9/27/2022,
4075,call,last,9/26/2022,
4075,call,last,9/23/2022,
4075,call,last,9/22/2022,175.7
4075,call,last,9/21/2022,
4075,call,last,9/20/2022,
4075,call,last,9/19/2022,226.84
4075,call,last,9/16/2022,
4075,call,last,9/15/2022,257.9
4075,call,last,9/14/2022,275.53
4075,call,last,9/13/2022,
4075,call,last,9/12/2022,
4075,call,last,9/9/2022,328.94
4075,call,last,9/8/2022,280.84
4075,call,last,9/7/2022,
4075,call,last,9/6/2022,
4075,call,last,9/2/2022,254.19
4075,call,last,9/1/2022,
4075,call,last,8/31/2022,292.41
4075,call,last,8/30/2022,
4075,call,last,8/29/2022,328.87
4075,call,last,8/26/2022,
4075,call,last,8/25/2022,
4075,call,last,8/24/2022,
4075,call,last,8/23/2022,
4075,call,last,8/22/2022,402.78
4075,call,last,8/19/2022,
4075,call,last,8/18/2022,
4075,call,last,8/17/2022,
4075,call,last,8/16/2022,
4075,call,last,8/15/2022,496.13
4075,call,last,8/12/2022,
4075,call,last,8/11/2022,
4075,call,last,8/10/2022,
4075,call,last,8/9/2022,
4075,call,last,8/8/2022,
4075,call,last,8/5/2022,
4075,call,last,8/4/2022,
4075,call,last,8/3/2022,
4075,call,last,8/2/2022,
4075,call,last,8/1/2022,
4075,call,last,7/29/2022,
4075,call,last,7/28/2022,
4075,call,last,7/27/2022,
4075,call,last,7/26/2022,
4075,call,last,7/25/2022,
4075,call,last,7/22/2022,
4075,call,last,7/21/2022,
4075,call,last,7/20/2022,
4075,call,last,7/19/2022,
4075,call,last,7/18/2022,
4075,call,last,7/15/2022,
4075,call,last,7/14/2022,
4075,call,last,7/13/2022,
4075,call,last,7/12/2022,
4075,call,last,7/11/2022,
4075,call,last,7/8/2022,
4075,call,last,7/7/2022,
4075,call,last,7/6/2022,
4075,call,last,7/5/2022,
4075,call,last,7/1/2022,
4075,call,last,6/30/2022,
4075,call,last,6/29/2022,
4075,call,last,6/28/2022,
4075,call,last,6/27/2022,
4075,call,last,6/24/2022,
4075,call,last,6/23/2022,
4075,call,last,6/22/2022,
4075,call,last,6/21/2022,
4075,call,last,6/17/2022,
4075,call,last,6/16/2022,
4075,call,last,6/15/2022,
4075,call,last,6/14/2022,
4075,call,last,6/13/2022,
4075,call,last,6/10/2022,
4075,call,last,6/9/2022,
4075,call,last,6/8/2022,
4075,call,last,6/7/2022,
4075,call,last,6/6/2022,
4075,call,last,6/3/2022,
4075,call,last,6/2/2022,
4075,call,last,6/1/2022,401.3
4075,call,last,5/31/2022,
4075,call,last,5/27/2022,
4075,call,last,5/26/2022,
4075,call,last,5/25/2022,
4075,call,last,5/24/2022,
4075,call,last,5/23/2022,328
4075,call,last,5/20/2022,
4075,call,last,5/19/2022,
4075,call,last,5/18/2022,
4075,call,last,5/17/2022,
4075,call,last,5/16/2022,386.2
4075,call,last,5/13/2022,
4075,call,last,5/12/2022,318
4075,call,last,5/11/2022,
4075,call,last,5/10/2022,
4075,call,last,5/9/2022,381.29
4075,call,last,5/6/2022,
4075,call,last,5/5/2022,
4075,call,last,5/4/2022,
4075,call,last,5/3/2022,
4075,call,last,5/2/2022,432.63
4075,call,last,4/29/2022,
4075,call,last,4/28/2022,
4075,call,last,4/27/2022,
4075,call,last,4/26/2022,
4075,call,last,4/25/2022,
4075,call,last,4/22/2022,
4075,call,last,4/21/2022,
4075,call,last,4/20/2022,
4075,call,last,4/19/2022,
4075,call,last,4/18/2022,
4075,call,last,4/14/2022,
4100,call,last,11/16/2022,
4100,call,last,11/15/2022,
4100,call,last,11/14/2022,
4100,call,last,11/11/2022,245.72
4100,call,last,11/10/2022,195
4100,call,last,11/9/2022,
4100,call,last,11/8/2022,
4100,call,last,11/7/2022,149.19
4100,call,last,11/4/2022,134.9
4100,call,last,11/3/2022,130.26
4100,call,last,11/2/2022,141.72
4100,call,last,11/1/2022,
4100,call,last,10/31/2022,198.28
4100,call,last,10/28/2022,214
4100,call,last,10/27/2022,187.19
4100,call,last,10/26/2022,209.99
4100,call,last,10/25/2022,203
4100,call,last,10/24/2022,
4100,call,last,10/21/2022,165.24
4100,call,last,10/20/2022,
4100,call,last,10/19/2022,139.8
4100,call,last,10/18/2022,
4100,call,last,10/17/2022,134.15
4100,call,last,10/14/2022,109.21
4100,call,last,10/13/2022,135.02
4100,call,last,10/12/2022,108.46
4100,call,last,10/11/2022,105.83
4100,call,last,10/10/2022,112.75
4100,call,last,10/7/2022,
4100,call,last,10/6/2022,
4100,call,last,10/5/2022,
4100,call,last,10/4/2022,153.27
4100,call,last,10/3/2022,122.81
4100,call,last,9/30/2022,100.81
4100,call,last,9/29/2022,119.16
4100,call,last,9/28/2022,156.04
4100,call,last,9/27/2022,126.28
4100,call,last,9/26/2022,
4100,call,last,9/23/2022,131.59
4100,call,last,9/22/2022,166.8
4100,call,last,9/21/2022,
4100,call,last,9/20/2022,
4100,call,last,9/19/2022,216
4100,call,last,9/16/2022,212.7
4100,call,last,9/15/2022,246.5
4100,call,last,9/14/2022,262.53
4100,call,last,9/13/2022,301.4
4100,call,last,9/12/2022,342.2
4100,call,last,9/9/2022,316
4100,call,last,9/8/2022,261.99
4100,call,last,9/7/2022,240.16
4100,call,last,9/6/2022,250.04
4100,call,last,9/2/2022,254.22
4100,call,last,9/1/2022,
4100,call,last,8/31/2022,283.69
4100,call,last,8/30/2022,
4100,call,last,8/29/2022,321.6
4100,call,last,8/26/2022,
4100,call,last,8/25/2022,393.4
4100,call,last,8/24/2022,
4100,call,last,8/23/2022,
4100,call,last,8/22/2022,396.16
4100,call,last,8/19/2022,445.77
4100,call,last,8/18/2022,
4100,call,last,8/17/2022,
4100,call,last,8/16/2022,
4100,call,last,8/15/2022,
4100,call,last,8/12/2022,
4100,call,last,8/11/2022,
4100,call,last,8/10/2022,417.51
4100,call,last,8/9/2022,
4100,call,last,8/8/2022,
4100,call,last,8/5/2022,
4100,call,last,8/4/2022,
4100,call,last,8/3/2022,
4100,call,last,8/2/2022,
4100,call,last,8/1/2022,
4100,call,last,7/29/2022,353.1
4100,call,last,7/28/2022,
4100,call,last,7/27/2022,
4100,call,last,7/26/2022,
4100,call,last,7/25/2022,
4100,call,last,7/22/2022,
4100,call,last,7/21/2022,
4100,call,last,7/20/2022,
4100,call,last,7/19/2022,265.66
4100,call,last,7/18/2022,
4100,call,last,7/15/2022,
4100,call,last,7/14/2022,
4100,call,last,7/13/2022,
4100,call,last,7/12/2022,
4100,call,last,7/11/2022,
4100,call,last,7/8/2022,
4100,call,last,7/7/2022,
4100,call,last,7/6/2022,
4100,call,last,7/5/2022,
4100,call,last,7/1/2022,
4100,call,last,6/30/2022,
4100,call,last,6/29/2022,
4100,call,last,6/28/2022,
4100,call,last,6/27/2022,267.51
4100,call,last,6/24/2022,
4100,call,last,6/23/2022,
